TIPO_DE_ELECCIÓN:,PRESIDENTE Y VICEPRESIDENTE
25 junio 2023 20:54 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
24585,2314,9.4122,2311,9.4000,3,890962,476417,53.4722

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,UNE,AZUL,VALOR UNIONISTA,CABAL,TODOS,VAMOS,PHG,PR,PIN,ELEFANTE,VICTORIA,SEMILLA,FCN-NACION,PPN,UR,URNG-MAIZ WINAQ,CREO,BIEN,VIVA,MI FAMILIA,CAMBIO,VOS,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,PRES-VOTAR,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
20596,"Petén",17,"La Libertad",5,3204,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20597,"Petén",17,"La Libertad",5,3204,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20598,"Petén",17,"La Libertad",5,3204,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20599,"Petén",17,"La Libertad",5,3204,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20600,"Petén",17,"La Libertad",5,3204,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20601,"Petén",17,"La Libertad",5,3204,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20602,"Petén",17,"La Libertad",5,3204,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20603,"Petén",17,"La Libertad",5,3204,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20604,"Petén",17,"La Libertad",5,3204,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20605,"Petén",17,"La Libertad",5,3204,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20606,"Petén",17,"La Libertad",5,3204,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20607,"Petén",17,"La Libertad",5,3204,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20608,"Petén",17,"La Libertad",5,3204,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20609,"Petén",17,"La Libertad",5,3205,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20610,"Petén",17,"La Libertad",5,3205,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20611,"Petén",17,"La Libertad",5,3205,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20612,"Petén",17,"La Libertad",5,3205,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20613,"Petén",17,"La Libertad",5,3205,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20614,"Petén",17,"La Libertad",5,3205,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20615,"Petén",17,"La Libertad",5,3205,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20616,"Petén",17,"La Libertad",5,3205,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20617,"Petén",17,"La Libertad",5,3205,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20618,"Petén",17,"La Libertad",5,3205,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20619,"Petén",17,"La Libertad",5,3205,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20620,"Petén",17,"La Libertad",5,3205,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20621,"Petén",17,"La Libertad",5,3205,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20622,"Petén",17,"La Libertad",5,3205,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20623,"Petén",17,"La Libertad",5,3205,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20624,"Petén",17,"La Libertad",5,3206,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20625,"Petén",17,"La Libertad",5,3206,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20626,"Petén",17,"La Libertad",5,3206,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20627,"Petén",17,"La Libertad",5,3206,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20628,"Petén",17,"La Libertad",5,3206,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20629,"Petén",17,"La Libertad",5,3206,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20630,"Petén",17,"La Libertad",5,3206,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20631,"Petén",17,"La Libertad",5,3206,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20632,"Petén",17,"La Libertad",5,3206,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20633,"Petén",17,"La Libertad",5,3206,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20634,"Petén",17,"La Libertad",5,3206,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20635,"Petén",17,"La Libertad",5,3206,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20636,"Petén",17,"La Libertad",5,3206,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20637,"Petén",17,"La Libertad",5,3206,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20638,"Petén",17,"La Libertad",5,3206,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20639,"Petén",17,"La Libertad",5,3206,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20640,"Petén",17,"La Libertad",5,3206,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20641,"Petén",17,"La Libertad",5,3206,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20642,"Petén",17,"La Libertad",5,3207,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20643,"Petén",17,"La Libertad",5,3207,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20644,"Petén",17,"La Libertad",5,3207,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20645,"Petén",17,"La Libertad",5,3207,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20646,"Petén",17,"La Libertad",5,3207,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20647,"Petén",17,"La Libertad",5,3208,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20648,"Petén",17,"La Libertad",5,3208,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20649,"Petén",17,"La Libertad",5,3208,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20650,"Petén",17,"La Libertad",5,3208,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20651,"Petén",17,"La Libertad",5,3208,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20652,"Petén",17,"La Libertad",5,3208,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20653,"Petén",17,"La Libertad",5,3208,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20654,"Petén",17,"La Libertad",5,3208,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20655,"Petén",17,"La Libertad",5,3208,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20656,"Petén",17,"La Libertad",5,3208,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20657,"Petén",17,"La Libertad",5,3208,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20658,"Petén",17,"La Libertad",5,3208,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20659,"Petén",17,"La Libertad",5,3208,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20660,"Petén",17,"La Libertad",5,3208,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20661,"Petén",17,"La Libertad",5,3208,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20662,"Petén",17,"La Libertad",5,3209,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20663,"Petén",17,"La Libertad",5,3209,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20664,"Petén",17,"La Libertad",5,3210,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20665,"Petén",17,"La Libertad",5,3210,518,6,0,3,1,0,2,0,0,0,0,1,1,0,0,0,3,0,0,1,0,3,1,22,7,5,34,1,35,--,518,483,35,22,34,35,Algún campo sin dato,1,7a3d5d17de5f9f69fd347ee1d9dd040e935dbc28cb94a6d0ceeb0e093eb97969,25/06/2023 20:22:06,ESCANER
20666,"Petén",17,"La Libertad",5,3210,517,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,9,5,1,15,0,15,--,517,502,15,9,15,15,Algún campo sin dato,1,fd3346b263dfcd49a0bb50615f8566b32b6fc3e4116010f6f0bcf4dfee459016,25/06/2023 19:46:10,ESCANER
20667,"Petén",17,"San Francisco",6,3211,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20668,"Petén",17,"San Francisco",6,3211,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20669,"Petén",17,"San Francisco",6,3211,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20670,"Petén",17,"San Francisco",6,3211,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20671,"Petén",17,"San Francisco",6,3211,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20672,"Petén",17,"San Francisco",6,3212,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20673,"Petén",17,"San Francisco",6,3212,400,50,1,2,10,1,37,0,0,0,0,0,18,2,2,1,1,0,6,20,1,4,4,160,54,28,242,0,160,--,380,138,242,160,242,242,Sumas Asentadas sin cuadrar,1,2efe4b8efb14ba628887158c685ce10cc7fe83edfda78d95726978f763b11ba9,25/06/2023 20:50:09,ESCANER
20674,"Petén",17,"San Francisco",6,3212,400,54,--,11,7,1,22,--,1,--,1,1,16,--,3,--,2,1,5,22,--,3,9,159,66,16,241,0,241,--,380,139,241,159,241,241,Algún campo sin dato,1,486513902b340db0fb18e96c30d6a5cb09adf9363a3cb33b37280723076e09f3,25/06/2023 19:47:31,ESCANER
20675,"Petén",17,"San Francisco",6,3213,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20676,"Petén",17,"San Francisco",6,3213,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20677,"Petén",17,"San Francisco",6,3213,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20678,"Petén",17,"San Francisco",6,3214,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20679,"Petén",17,"San Francisco",6,3214,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20680,"Petén",17,"San Francisco",6,3214,251,28,0,6,2,0,21,0,0,0,1,0,12,0,1,0,0,0,2,9,0,1,1,84,41,10,135,0,135,--,251,116,135,84,135,135,Algún campo sin dato,1,0c5bd9434ca4b5b4ab5edaf52218bb06ec2ddb7f1bb8fb37c25b591e2033ed91,25/06/2023 19:51:03,ESCANER
20681,"Petén",17,"San Francisco",6,3214,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20682,"Petén",17,"San Francisco",6,3215,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20683,"Petén",17,"San Francisco",6,3215,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20684,"Petén",17,"San Francisco",6,3215,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20685,"Petén",17,"San Francisco",6,3215,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20686,"Petén",17,"San Francisco",6,3215,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20687,"Petén",17,"San Francisco",6,3215,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20688,"Petén",17,"San Francisco",6,3216,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20689,"Petén",17,"San Francisco",6,3216,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20690,"Petén",17,"San Francisco",6,3216,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20691,"Petén",17,"San Francisco",6,3216,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20692,"Petén",17,"San Francisco",6,3216,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20693,"Petén",17,"San Francisco",6,3216,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20694,"Petén",17,"San Francisco",6,3216,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20695,"Petén",17,"San Francisco",6,3217,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20696,"Petén",17,"San Francisco",6,3217,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20697,"Petén",17,"San Francisco",6,3217,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20698,"Petén",17,"San Francisco",6,3217,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20699,"Petén",17,"Santa Ana",7,3218,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20700,"Petén",17,"Santa Ana",7,3218,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20701,"Petén",17,"Santa Ana",7,3218,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20702,"Petén",17,"Santa Ana",7,3218,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20703,"Petén",17,"Santa Ana",7,3218,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20704,"Petén",17,"Santa Ana",7,3218,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20705,"Petén",17,"Santa Ana",7,3219,400,27,1,4,24,1,10,0,0,1,0,0,8,0,1,0,1,0,3,40,0,1,4,126,71,40,237,0,237,--,380,143,380,126,237,237,Algún campo sin dato,1,4ae4ba6602305efc50e86b85ac007f77563f9a71bf7454147590c787483dc0bb,25/06/2023 19:38:31,ESCANER
20706,"Petén",17,"Santa Ana",7,3219,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20707,"Petén",17,"Santa Ana",7,3219,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20708,"Petén",17,"Santa Ana",7,3219,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20709,"Petén",17,"Santa Ana",7,3219,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20710,"Petén",17,"Santa Ana",7,3219,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20711,"Petén",17,"Santa Ana",7,3220,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20712,"Petén",17,"Santa Ana",7,3220,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20713,"Petén",17,"Santa Ana",7,3220,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20714,"Petén",17,"Santa Ana",7,3220,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20715,"Petén",17,"Santa Ana",7,3220,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20716,"Petén",17,"Santa Ana",7,3220,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20717,"Petén",17,"Santa Ana",7,3220,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20718,"Petén",17,"Santa Ana",7,3220,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20719,"Petén",17,"Santa Ana",7,3221,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20720,"Petén",17,"Santa Ana",7,3221,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20721,"Petén",17,"Santa Ana",7,3222,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20722,"Petén",17,"Santa Ana",7,3222,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20723,"Petén",17,"Santa Ana",7,3222,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20724,"Petén",17,"Santa Ana",7,3223,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20725,"Petén",17,"Santa Ana",7,3223,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20726,"Petén",17,"Santa Ana",7,3223,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20727,"Petén",17,"Santa Ana",7,3223,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20728,"Petén",17,"Santa Ana",7,3223,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20729,"Petén",17,"Santa Ana",7,3224,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20730,"Petén",17,"Santa Ana",7,3224,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20731,"Petén",17,"Santa Ana",7,3225,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20732,"Petén",17,"Santa Ana",7,3225,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20733,"Petén",17,"Santa Ana",7,3225,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20734,"Petén",17,"Santa Ana",7,3225,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20735,"Petén",17,"Santa Ana",7,3225,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20736,"Petén",17,"Santa Ana",7,3225,380,16,0,3,26,1,12,0,0,0,0,0,6,1,1,0,0,2,3,35,1,0,0,107,78,45,230,0,230,--,380,150,230,107,230,230,Algún campo sin dato,1,2634ee762c5b30e7b8e78c5e17edfa3a3be78f619332419a510072b2a5233363,25/06/2023 19:38:04,ESCANER
20737,"Petén",17,"Santa Ana",7,3225,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20738,"Petén",17,"Santa Ana",7,3225,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20739,"Petén",17,"Santa Ana",7,3225,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20740,"Petén",17,"Santa Ana",7,3226,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20741,"Petén",17,"Santa Ana",7,3226,380,9,0,1,30,2,5,0,1,0,0,1,4,0,3,0,0,0,0,38,1,0,0,95,65,38,198,0,198,--,--,--,198,95,198,198,Algún campo sin dato,1,6ffb1ae6c67a8b551e5754f6de90309441cfa901a042aaf013ff4b7a1b7c1530,25/06/2023 20:17:55,ESCANER
20742,"Petén",17,"Santa Ana",7,3226,353,6,1,0,30,9,8,0,0,0,0,0,3,0,3,0,2,0,0,42,0,0,1,105,63,26,194,0,194,--,353,159,194,105,194,194,Algún campo sin dato,1,71befe95ee010054921ff3eef2b9ba087bbd8a01ce555dff10e26d1056193f2a,25/06/2023 20:09:47,ESCANER
20743,"Petén",17,"Santa Ana",7,3226,352,7,1,3,23,4,6,0,1,0,0,2,7,0,1,0,0,0,0,56,0,2,1,114,56,24,194,0,194,--,351,157,194,114,194,194,Algún campo sin dato,1,6dee17b4e3587de1e83088a29c1ee74fcd6602498fd9d64abdd299416c937b34,25/06/2023 20:25:36,ESCANER
20744,"Petén",17,"Santa Ana",7,3227,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20745,"Petén",17,"Dolores",8,3228,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20746,"Petén",17,"Dolores",8,3228,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20747,"Petén",17,"Dolores",8,3228,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20748,"Petén",17,"Dolores",8,3228,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20749,"Petén",17,"Dolores",8,3228,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20750,"Petén",17,"Dolores",8,3228,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20751,"Petén",17,"Dolores",8,3228,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20752,"Petén",17,"Dolores",8,3228,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20753,"Petén",17,"Dolores",8,3228,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20754,"Petén",17,"Dolores",8,3228,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20755,"Petén",17,"Dolores",8,3228,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20756,"Petén",17,"Dolores",8,3228,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20757,"Petén",17,"Dolores",8,3228,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20758,"Petén",17,"Dolores",8,3228,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20759,"Petén",17,"Dolores",8,3228,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20760,"Petén",17,"Dolores",8,3228,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20761,"Petén",17,"Dolores",8,3228,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20762,"Petén",17,"Dolores",8,3228,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20763,"Petén",17,"Dolores",8,3229,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20764,"Petén",17,"Dolores",8,3229,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20765,"Petén",17,"Dolores",8,3229,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20766,"Petén",17,"Dolores",8,3229,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20767,"Petén",17,"Dolores",8,3229,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20768,"Petén",17,"Dolores",8,3229,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20769,"Petén",17,"Dolores",8,3229,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20770,"Petén",17,"Dolores",8,3229,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20771,"Petén",17,"Dolores",8,3229,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20772,"Petén",17,"Dolores",8,3229,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20773,"Petén",17,"Dolores",8,3229,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20774,"Petén",17,"Dolores",8,3230,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20775,"Petén",17,"Dolores",8,3230,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20776,"Petén",17,"Dolores",8,3230,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20777,"Petén",17,"Dolores",8,3230,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20778,"Petén",17,"Dolores",8,3231,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20779,"Petén",17,"Dolores",8,3231,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20780,"Petén",17,"Dolores",8,3231,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
20781,"Petén",17,"Dolores",8,3231,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
