TIPO_DE_ELECCIÓN:;PRESIDENTE Y VICEPRESIDENTE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03 junio 2023 09:43 (UTC -6);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACTAS_ESPERADAS;ACTAS_CAPTURADAS;PORCENTAJE_ACTAS_CAPTURADAS;ACTAS_CONTABILIZADAS;PORCENTAJE_ACTAS_CONTABILIZADAS;ACTAS_NO_CONTABILIZADAS;LISTA_NOMINAL_ACTAS_CONTABILIZADAS;VOTOS_EMITIDOS_CONTABILIZADAS;PORCENTAJE_PARTICIPACIÓN_CIUDADANA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24585;0;0;0;0;0;0;0;--.----;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MESA;DEPARTAMENTO;ID_DEPARTAMENTO;MUNICIPIO;ID_MUNICIPIO;CENTRO_DE_VOTACIÓN;PADRÓN;CUARENTA Y UNO ;QUINCE ;TREINTA Y DOS ;TREINTA Y TRES ;VEINTITRES ;TREINTA Y SEIS ;VEINTIOCHO ;TREINTA ;TREINTA Y CUATRO ;DIECIOCHO ;TRECE ;TREINTA Y OCHO ;TREINTA Y SIETE ;ONCE ;DIECISEIS ;VEINTINUEVE ;CINCUENTA Y SIETE ;DIECISIETE ;VEINTISEIS ;TREINTA Y UNO ;TREINTA Y CINCO ;VEINTE ;DOCE ;VÁLIDOS;NULOS;BLANCO;EMITIDOS;INVÁLIDOS;TOTAL;IMPUGNACIONES;PRES-VOTAR;VALIDOS_CALCULADO;EMITIDOS_CALCULADO;TOTAL_CALCULADO;OBSERVACIONES;CONTABILIZADA;CÓDIGO_INTEGRIDAD;FECHA_HORA_PUBLICACIÓN;DIGITALIZACIÓN
19209;Alta Verapaz;16;Panzós;7;2949;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19210;Alta Verapaz;16;Panzós;7;2949;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19211;Alta Verapaz;16;Panzós;7;2949;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19212;Alta Verapaz;16;Panzós;7;2949;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19213;Alta Verapaz;16;Panzós;7;2949;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19214;Alta Verapaz;16;Panzós;7;2949;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19215;Alta Verapaz;16;Panzós;7;2949;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19216;Alta Verapaz;16;Panzós;7;2949;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19217;Alta Verapaz;16;Panzós;7;2949;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19218;Alta Verapaz;16;Panzós;7;2949;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19219;Alta Verapaz;16;Panzós;7;2949;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19220;Alta Verapaz;16;Panzós;7;2950;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19221;Alta Verapaz;16;Panzós;7;2950;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19222;Alta Verapaz;16;Panzós;7;2950;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19223;Alta Verapaz;16;Panzós;7;2950;374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19224;Alta Verapaz;16;Panzós;7;2950;373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19225;Alta Verapaz;16;Panzós;7;2951;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19226;Alta Verapaz;16;Panzós;7;2951;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19227;Alta Verapaz;16;Panzós;7;2951;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19228;Alta Verapaz;16;Panzós;7;2951;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19229;Alta Verapaz;16;Panzós;7;2951;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19230;Alta Verapaz;16;Panzós;7;2951;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19231;Alta Verapaz;16;Panzós;7;2951;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19232;Alta Verapaz;16;Panzós;7;2951;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19233;Alta Verapaz;16;Panzós;7;2951;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19234;Alta Verapaz;16;Panzós;7;2951;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19235;Alta Verapaz;16;Panzós;7;2951;237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19236;Alta Verapaz;16;Panzós;7;2951;237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19237;Alta Verapaz;16;Panzós;7;2952;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19238;Alta Verapaz;16;Panzós;7;2952;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19239;Alta Verapaz;16;Panzós;7;2952;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19240;Alta Verapaz;16;Panzós;7;2952;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19241;Alta Verapaz;16;Panzós;7;2952;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19242;Alta Verapaz;16;Panzós;7;2952;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19243;Alta Verapaz;16;Panzós;7;2952;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19244;Alta Verapaz;16;Panzós;7;2952;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19245;Alta Verapaz;16;Panzós;7;2952;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19246;Alta Verapaz;16;Panzós;7;2952;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19247;Alta Verapaz;16;Panzós;7;2952;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19248;Alta Verapaz;16;Panzós;7;2952;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19249;Alta Verapaz;16;Panzós;7;2952;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19250;Alta Verapaz;16;Panzós;7;2953;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19251;Alta Verapaz;16;Panzós;7;2953;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19252;Alta Verapaz;16;Panzós;7;2953;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19253;Alta Verapaz;16;Panzós;7;2953;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19254;Alta Verapaz;16;Panzós;7;2954;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19255;Alta Verapaz;16;Panzós;7;2954;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19256;Alta Verapaz;16;Panzós;7;2955;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19257;Alta Verapaz;16;Panzós;7;2955;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19258;Alta Verapaz;16;Panzós;7;2955;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19259;Alta Verapaz;16;Panzós;7;2956;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19260;Alta Verapaz;16;Panzós;7;2956;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19261;Alta Verapaz;16;Panzós;7;2956;319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19262;Alta Verapaz;16;Panzós;7;2956;318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19263;Alta Verapaz;16;Panzós;7;2957;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19264;Alta Verapaz;16;Panzós;7;2957;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19265;Alta Verapaz;16;Panzós;7;2957;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19266;Alta Verapaz;16;Panzós;7;2957;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19267;Alta Verapaz;16;Panzós;7;2957;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19268;Alta Verapaz;16;Panzós;7;2957;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19269;Alta Verapaz;16;Panzós;7;2958;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19270;Alta Verapaz;16;Panzós;7;2958;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19271;Alta Verapaz;16;Panzós;7;2958;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19272;Alta Verapaz;16;Panzós;7;2958;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19273;Alta Verapaz;16;Panzós;7;2958;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19274;Alta Verapaz;16;Panzós;7;2958;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19275;Alta Verapaz;16;Panzós;7;2958;372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19276;Alta Verapaz;16;Panzós;7;2958;372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19277;Alta Verapaz;16;Panzós;7;2959;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19278;Alta Verapaz;16;Panzós;7;2959;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19279;Alta Verapaz;16;Panzós;7;2959;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19280;Alta Verapaz;16;Panzós;7;2959;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19281;Alta Verapaz;16;Panzós;7;2959;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19282;Alta Verapaz;16;Panzós;7;2960;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19283;Alta Verapaz;16;Panzós;7;2960;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19284;Alta Verapaz;16;Panzós;7;2960;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19285;Alta Verapaz;16;Panzós;7;2960;218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19286;Alta Verapaz;16;Panzós;7;2960;217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19287;Alta Verapaz;16;Panzós;7;2961;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19288;Alta Verapaz;16;Panzós;7;2961;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19289;Alta Verapaz;16;Panzós;7;2961;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19290;Alta Verapaz;16;Panzós;7;2961;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19291;Alta Verapaz;16;Panzós;7;2961;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19292;Alta Verapaz;16;Panzós;7;2961;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19293;Alta Verapaz;16;Panzós;7;2961;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19294;Alta Verapaz;16;Panzós;7;2961;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19295;Alta Verapaz;16;Panzós;7;2961;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19296;Alta Verapaz;16;Panzós;7;2961;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19297;Alta Verapaz;16;Panzós;7;2961;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19298;Alta Verapaz;16;Panzós;7;2961;379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19299;Alta Verapaz;16;Panzós;7;2961;379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19300;Alta Verapaz;16;Panzós;7;2962;375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19301;Alta Verapaz;16;Panzós;7;2962;374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19302;Alta Verapaz;16;Senahú;8;2963;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19303;Alta Verapaz;16;Senahú;8;2963;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19304;Alta Verapaz;16;Senahú;8;2963;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19305;Alta Verapaz;16;Senahú;8;2963;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19306;Alta Verapaz;16;Senahú;8;2963;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19307;Alta Verapaz;16;Senahú;8;2964;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19308;Alta Verapaz;16;Senahú;8;2964;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19309;Alta Verapaz;16;Senahú;8;2964;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19310;Alta Verapaz;16;Senahú;8;2964;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19311;Alta Verapaz;16;Senahú;8;2965;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19312;Alta Verapaz;16;Senahú;8;2965;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19313;Alta Verapaz;16;Senahú;8;2965;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19314;Alta Verapaz;16;Senahú;8;2965;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19315;Alta Verapaz;16;Senahú;8;2965;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19316;Alta Verapaz;16;Senahú;8;2965;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19317;Alta Verapaz;16;Senahú;8;2965;221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19318;Alta Verapaz;16;Senahú;8;2965;221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19319;Alta Verapaz;16;Senahú;8;2966;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19320;Alta Verapaz;16;Senahú;8;2966;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19321;Alta Verapaz;16;Senahú;8;2967;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19322;Alta Verapaz;16;Senahú;8;2967;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19323;Alta Verapaz;16;Senahú;8;2967;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19324;Alta Verapaz;16;Senahú;8;2967;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19325;Alta Verapaz;16;Senahú;8;2967;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19326;Alta Verapaz;16;Senahú;8;2967;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19327;Alta Verapaz;16;Senahú;8;2968;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19328;Alta Verapaz;16;Senahú;8;2968;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19329;Alta Verapaz;16;Senahú;8;2968;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19330;Alta Verapaz;16;Senahú;8;2968;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19331;Alta Verapaz;16;Senahú;8;2968;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19332;Alta Verapaz;16;Senahú;8;2968;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19333;Alta Verapaz;16;Senahú;8;2969;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19334;Alta Verapaz;16;Senahú;8;2969;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19335;Alta Verapaz;16;Senahú;8;2969;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19336;Alta Verapaz;16;Senahú;8;2969;227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19337;Alta Verapaz;16;Senahú;8;2969;227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19338;Alta Verapaz;16;Senahú;8;2970;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19339;Alta Verapaz;16;Senahú;8;2970;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19340;Alta Verapaz;16;Senahú;8;2970;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19341;Alta Verapaz;16;Senahú;8;2970;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19342;Alta Verapaz;16;Senahú;8;2970;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19343;Alta Verapaz;16;Senahú;8;2970;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19344;Alta Verapaz;16;Senahú;8;2970;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19345;Alta Verapaz;16;Senahú;8;2970;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19346;Alta Verapaz;16;Senahú;8;2970;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19347;Alta Verapaz;16;Senahú;8;2970;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19348;Alta Verapaz;16;Senahú;8;2970;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19349;Alta Verapaz;16;Senahú;8;2970;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19350;Alta Verapaz;16;Senahú;8;2970;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19351;Alta Verapaz;16;Senahú;8;2970;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19352;Alta Verapaz;16;Senahú;8;2970;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19353;Alta Verapaz;16;Senahú;8;2970;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19354;Alta Verapaz;16;Senahú;8;2970;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19355;Alta Verapaz;16;Senahú;8;2970;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19356;Alta Verapaz;16;Senahú;8;2971;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19357;Alta Verapaz;16;Senahú;8;2971;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19358;Alta Verapaz;16;Senahú;8;2971;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19359;Alta Verapaz;16;Senahú;8;2971;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19360;Alta Verapaz;16;Senahú;8;2971;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19361;Alta Verapaz;16;Senahú;8;2971;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19362;Alta Verapaz;16;Senahú;8;2971;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19363;Alta Verapaz;16;Senahú;8;2971;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19364;Alta Verapaz;16;Senahú;8;2971;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19365;Alta Verapaz;16;Senahú;8;2971;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19366;Alta Verapaz;16;Senahú;8;2972;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19367;Alta Verapaz;16;Senahú;8;2972;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19368;Alta Verapaz;16;Senahú;8;2972;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19369;Alta Verapaz;16;Senahú;8;2972;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19370;Alta Verapaz;16;Senahú;8;2972;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19371;Alta Verapaz;16;Senahú;8;2972;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19372;Alta Verapaz;16;Senahú;8;2972;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19373;Alta Verapaz;16;Senahú;8;2972;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19374;Alta Verapaz;16;Senahú;8;2973;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19375;Alta Verapaz;16;Senahú;8;2973;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19376;Alta Verapaz;16;Senahú;8;2973;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19377;Alta Verapaz;16;Senahú;8;2973;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19378;Alta Verapaz;16;Senahú;8;2973;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19379;Alta Verapaz;16;Senahú;8;2973;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19380;Alta Verapaz;16;Senahú;8;2973;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19381;Alta Verapaz;16;Senahú;8;2973;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19382;Alta Verapaz;16;Senahú;8;2973;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19383;Alta Verapaz;16;Senahú;8;2973;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19384;Alta Verapaz;16;Senahú;8;2974;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19385;Alta Verapaz;16;Senahú;8;2974;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19386;Alta Verapaz;16;Senahú;8;2974;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19387;Alta Verapaz;16;Senahú;8;2974;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19388;Alta Verapaz;16;Senahú;8;2974;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19389;Alta Verapaz;16;Senahú;8;2974;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19390;Alta Verapaz;16;Senahú;8;2974;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19391;Alta Verapaz;16;Senahú;8;2974;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19392;Alta Verapaz;16;Senahú;8;2974;324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19393;Alta Verapaz;16;Senahú;8;2974;323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19394;Alta Verapaz;16;Senahú;8;2975;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19395;Alta Verapaz;16;Senahú;8;2975;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19396;Alta Verapaz;16;Senahú;8;2975;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19397;Alta Verapaz;16;Senahú;8;2975;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19398;Alta Verapaz;16;Senahú;8;2976;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19399;Alta Verapaz;16;Senahú;8;2976;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19400;Alta Verapaz;16;Senahú;8;2976;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19401;Alta Verapaz;16;Senahú;8;2976;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19402;Alta Verapaz;16;Senahú;8;2977;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19403;Alta Verapaz;16;Senahú;8;2977;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19404;Alta Verapaz;16;Senahú;8;2977;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
19405;Alta Verapaz;16;Senahú;8;2977;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
