TIPO_DE_ELECCIÓN:,CORPORACIÓN MUNICIPAL
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
640,640,100.0000,636,99.3750,4,252887,149402,59.0785

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,VAMOS,BIEN,CABAL,MLP,UNE,PPG,PIN,PHG,WINAQ,VIVA,ELEFANTE,TODOS,AZUL,U R N G - MAIZ,UR,PODEMOS,PR,VALOR,MI FAMILIA,CAMBIO,PPN,VICTORIA,SEMILLA,P A N,VOS,FCN-NACION,CREO,UNIONISTA,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
4744,"Guatemala",1,"Villa Nueva",15,473,315,23,19,3,1,0,1,0,0,8,3,0,0,1,3,2,1,1,26,1,0,2,4,26,0,12,1,2,0,140,9,1,150,0,150,--,315,165,140,150,150,Algún campo sin dato,1,f69468510e684e3aaca2683872aa8eb0e43aab81e096d7a1e992f5be8a87507c,26/06/2023 02:37:52,ESCANER
4745,"Guatemala",1,"Villa Nueva",15,473,315,10,20,4,1,6,3,1,0,7,2,3,1,1,2,4,1,0,9,0,3,3,3,33,0,5,1,4,0,127,6,1,134,0,134,--,315,181,127,134,134,Algún campo sin dato,1,b4cc9b32f302c2d06feb6a566bba6f1ddff305808982eea5218078ef381b6d42,26/06/2023 02:46:53,ESCANER
4746,"Guatemala",1,"Villa Nueva",15,474,400,32,7,7,1,7,1,1,0,2,23,10,1,4,3,6,4,1,37,1,2,4,9,32,9,2,0,6,6,218,29,2,249,0,249,--,400,151,218,249,249,Algún campo sin dato,1,fde029ca6e50925f2d8579c287338b03589c8060f8908771cb6452a2612c31d4,26/06/2023 01:44:56,ESCANER
4747,"Guatemala",1,"Villa Nueva",15,474,400,30,6,9,2,12,7,0,0,1,21,12,4,4,3,0,4,1,34,3,2,1,2,16,11,9,0,7,4,206,21,3,230,0,230,--,400,170,205,229,229,Sumas Asentadas sin cuadrar,1,edfafcda5774f016081f6a604438cafbcbf83317009cf4dfdaff088111464ace,25/06/2023 23:42:48,ESCANER
4748,"Guatemala",1,"Villa Nueva",15,474,400,23,12,15,0,12,2,3,1,4,20,17,1,2,5,4,5,1,39,1,4,1,5,26,2,6,2,2,6,221,18,3,242,0,242,--,400,158,221,242,242,Algún campo sin dato,1,c47c65b540535395a147e42d59cd6a86074c22d6867e72e01d3974ba3941c3e6,25/06/2023 23:18:52,ESCANER
4749,"Guatemala",1,"Villa Nueva",15,474,400,30,6,12,2,10,4,1,3,1,19,12,1,4,7,6,4,3,37,3,4,3,7,31,5,3,0,7,6,230,16,2,248,0,248,--,400,152,231,249,249,Sumas Asentadas sin cuadrar,1,933024d52c71d109666f8d127dfb3c41ce4364f904d7556b2725bceae5c64fa7,26/06/2023 01:37:11,ESCANER
4750,"Guatemala",1,"Villa Nueva",15,474,400,27,13,15,1,16,3,2,1,2,15,15,2,4,5,6,1,1,37,6,2,1,8,24,6,8,1,3,--,225,38,2,265,0,265,--,400,135,225,265,265,Algún campo sin dato,1,6be9655b3534ceff36d9baa8433b0c6c86fcc7656465f9307c346481c05a7143,25/06/2023 23:04:12,ESCANER
4751,"Guatemala",1,"Villa Nueva",15,474,400,33,14,12,2,17,7,1,2,0,20,26,3,3,7,2,6,2,38,3,3,6,8,28,3,10,1,4,5,266,19,1,286,0,286,--,400,114,266,286,286,Algún campo sin dato,1,58356b748db0df59e411d1679ee29833df9d59e16da1c03b2f719e35e78b478a,26/06/2023 02:13:13,ESCANER
4752,"Guatemala",1,"Villa Nueva",15,474,400,21,12,10,2,9,2,3,1,2,9,25,3,5,9,1,1,2,41,4,2,4,7,24,7,6,0,3,1,216,34,--,250,--,--,--,400,150,216,250,250,Algún campo sin dato,1,14333096f3933eb445535471ff95d959029e45a23af9f57d8b3514cee0be1b44,26/06/2023 00:19:09,ESCANER
4753,"Guatemala",1,"Villa Nueva",15,474,400,25,9,18,7,15,3,1,2,1,18,16,0,7,5,6,4,1,32,2,3,3,6,27,7,7,0,4,5,234,19,3,256,0,256,1,399,142,234,256,256,,1,f5caf4b5b0e9b26cc5717f93db3d4e06a43c1511cd25b95d42a352246e254304,26/06/2023 01:03:52,ESCANER
4754,"Guatemala",1,"Villa Nueva",15,474,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,Acta ilegible,0,77a65e3223f68429d14d18326ba7014e5baae3a5f53b099849e7183bac6db1a2,26/06/2023 02:28:40,ESCANER
4755,"Guatemala",1,"Villa Nueva",15,474,400,24,7,11,0,2,2,1,0,2,12,13,2,3,4,2,5,0,37,1,1,1,5,37,8,14,0,3,1,198,17,1,216,--,216,--,--,--,198,216,216,Algún campo sin dato,1,a515a66b5b6ca4906c688558b668a572fc4efd10ae4ddd16777af33df718cfcf,25/06/2023 23:50:32,ESCANER
4756,"Guatemala",1,"Villa Nueva",15,474,400,26,9,10,1,8,3,1,1,3,11,9,1,4,4,2,1,1,32,1,3,2,8,21,4,6,0,3,4,179,24,2,205,0,205,--,400,195,179,205,205,Algún campo sin dato,1,ecdc49f38d006ec3ba2a8fc86940e6f42ef855f1bdec0c6c410ba4f2a01eae74,26/06/2023 00:33:01,ESCANER
4757,"Guatemala",1,"Villa Nueva",15,474,400,30,8,5,2,17,7,0,1,2,15,14,1,4,5,5,1,1,42,2,1,4,10,18,6,12,1,8,2,224,15,2,241,6,247,--,400,153,224,241,247,Algún campo sin dato,1,f3b93a23a2406291ca9a33f611e325bd72ab464cc427c121bf934042192768c2,26/06/2023 01:24:03,ESCANER
4758,"Guatemala",1,"Villa Nueva",15,474,400,18,10,15,1,8,4,0,1,2,13,12,0,2,10,2,5,1,44,4,3,0,4,37,8,13,0,2,4,223,15,0,238,0,238,--,400,162,223,238,238,Algún campo sin dato,1,169298d36ca281156086290cad023ccdf57adbb2e7a65f6795fa932ada70a714,25/06/2023 23:48:41,ESCANER
4759,"Guatemala",1,"Villa Nueva",15,474,400,31,8,9,0,7,6,1,3,5,17,15,0,4,7,3,1,2,36,1,1,6,12,28,8,10,0,4,4,229,16,2,247,1,248,--,400,152,229,247,248,Algún campo sin dato,1,c6c0faff1135433fc0d499622f3b0da2253aadc0a2a69f9f8ce2dd48839c2c25,26/06/2023 00:01:01,ESCANER
4760,"Guatemala",1,"Villa Nueva",15,474,400,27,5,12,4,14,5,4,2,4,18,17,2,2,4,4,3,0,43,0,1,5,8,22,6,8,1,7,6,234,25,0,259,0,259,--,400,141,234,259,259,Algún campo sin dato,1,b6de78fcddd3346f3ca02b1afc9bdfa08b3799cbd546df7e0e11f3177afda7d1,26/06/2023 00:52:35,ESCANER
4761,"Guatemala",1,"Villa Nueva",15,474,400,26,8,6,4,9,2,3,0,2,16,17,0,4,7,6,3,0,40,1,1,2,5,23,5,9,1,6,3,209,36,0,245,0,245,--,400,155,209,245,245,Algún campo sin dato,1,fddd6b28791a298bc7c702208e87fc2ed1f5474ef4172a64891c364d426dcf70,26/06/2023 00:07:33,ESCANER
4762,"Guatemala",1,"Villa Nueva",15,474,400,22,10,9,1,12,4,1,0,1,7,16,1,3,6,4,0,0,48,2,4,1,9,33,4,11,0,5,0,217,33,1,251,0,251,--,400,149,214,248,248,Sumas Asentadas sin cuadrar,1,af665bd27a583f975c2c194a2203ae640359ae556d9a8afdee387a4430b28d26,26/06/2023 02:31:39,ESCANER
4763,"Guatemala",1,"Villa Nueva",15,474,400,27,6,7,1,10,5,0,6,3,15,20,1,6,5,3,8,0,44,5,3,2,4,23,7,7,1,4,--,223,16,3,242,0,242,--,400,158,223,242,242,Algún campo sin dato,1,6550750affc7c7eb190dfce58a6ccdc0d73b51f1828fa009f3c807bad701cef2,26/06/2023 00:23:06,ESCANER
4764,"Guatemala",1,"Villa Nueva",15,474,400,26,16,9,2,11,3,2,2,3,14,15,1,4,7,4,3,1,51,1,1,1,13,20,7,7,0,7,0,231,14,3,248,0,248,--,400,152,231,248,248,Algún campo sin dato,1,e8360745b8ef1ef8a20c67a9b1261a8e80e9bca36946e3a3349e4c5e97977e3e,25/06/2023 23:37:32,ESCANER
4765,"Guatemala",1,"Villa Nueva",15,474,400,23,9,11,3,12,1,3,1,2,18,13,2,0,5,2,4,1,37,1,4,0,6,25,8,10,1,1,4,207,22,1,230,0,230,--,400,170,207,230,230,Algún campo sin dato,1,29a20e5a675dcfd93419ed303e71bf544d3b7c9a11164b0767b3b238ecee6808,26/06/2023 00:42:50,ESCANER
4766,"Guatemala",1,"Villa Nueva",15,475,400,9,1,0,0,8,3,0,0,3,17,29,2,3,0,3,0,1,19,5,0,2,8,23,5,10,1,12,0,164,60,6,230,170,400,--,400,170,164,230,400,Algún campo sin dato,1,29287ba62d9b07db6985cf54e787e9a5770fe315723dfbd1915ecc280579b0cc,25/06/2023 23:07:17,ESCANER
4767,"Guatemala",1,"Villa Nueva",15,475,400,23,5,9,3,7,4,3,1,0,16,11,1,3,3,4,4,2,23,6,4,1,7,23,7,10,0,5,4,189,17,0,206,0,206,--,400,194,189,206,206,Algún campo sin dato,1,820cfa8f1a1a409d39bbea990bc1b636ead6e2d10dd01d9df9e4fc7f3ff13126,25/06/2023 23:00:16,ESCANER
4768,"Guatemala",1,"Villa Nueva",15,475,400,19,9,10,1,12,4,1,0,1,10,14,2,4,4,2,0,0,31,2,1,3,6,27,11,12,0,2,3,191,17,2,191,0,210,--,197,187,191,210,210,Sumas Asentadas sin cuadrar,1,52f0f056bb2b33a23f4cce571df2e3b0519245b2a4fff68239b14cbcdd6251dd,26/06/2023 02:41:53,ESCANER
4769,"Guatemala",1,"Villa Nueva",15,475,400,15,6,9,3,9,3,2,0,2,17,10,2,4,7,5,4,2,39,2,1,2,5,33,4,9,0,1,1,197,18,1,216,0,216,--,400,184,197,216,216,Algún campo sin dato,1,120d746c7b1d9a9e26a0a8d037f86e84ed0681476d991d35805eab41cec9e9a4,26/06/2023 02:59:45,ESCANER
4770,"Guatemala",1,"Villa Nueva",15,475,400,14,11,9,2,3,1,1,3,4,7,11,1,2,2,1,1,0,42,1,2,4,7,33,5,11,0,2,4,184,13,4,201,0,201,--,400,199,184,201,201,Algún campo sin dato,1,0d357ece06af87fce762ed74f4ac71c48079613c05346fa4e7077a34288005c9,26/06/2023 00:58:35,ESCANER
4771,"Guatemala",1,"Villa Nueva",15,475,400,15,12,9,1,2,4,3,2,6,7,16,0,2,1,3,1,0,49,4,3,1,3,76,6,15,1,2,4,247,8,2,257,0,257,--,400,143,248,258,258,Sumas Asentadas sin cuadrar,1,1dfc389b108d524f662839ff92637d0ef38bd9a050442094315a3a1f4396c9cb,26/06/2023 03:27:47,ESCANER
4772,"Guatemala",1,"Villa Nueva",15,475,400,21,6,8,0,2,4,1,1,3,8,10,0,0,1,4,4,1,35,1,3,4,2,61,8,12,0,5,2,207,9,1,217,0,217,--,400,183,207,217,217,Algún campo sin dato,1,c9ad7d7081fc29a67d4f3316331ca4ebea84a499b6ccd55fdb9c42e1a6e626a6,26/06/2023 02:21:15,ESCANER
4773,"Guatemala",1,"Villa Nueva",15,475,400,17,4,6,0,1,1,0,1,0,10,1,1,1,4,5,0,0,29,0,4,0,7,38,3,5,0,1,1,140,13,1,154,0,154,--,400,154,140,154,154,Algún campo sin dato,1,aa088ed8a092d57cf71f450ccd1aa92718d5a31c4876648f73875cbe7be658f7,26/06/2023 01:40:31,ESCANER
4774,"Guatemala",1,"Villa Nueva",15,475,400,26,0,9,1,11,5,0,1,0,15,9,0,0,0,4,2,0,31,1,1,3,9,36,5,8,1,2,2,182,11,0,193,1,194,--,400,103,182,193,194,Algún campo sin dato,1,c0c018db379d4bd06d925bb732d6abe70753597f0eed4cae82ecb19266fa7506,26/06/2023 03:49:51,ESCANER
4775,"Guatemala",1,"Villa Nueva",15,475,217,8,1,6,4,2,1,0,0,3,3,3,1,1,0,2,1,0,11,0,3,1,2,35,6,3,1,1,3,102,11,0,113,0,113,--,214,101,102,113,113,Algún campo sin dato,1,3e74a95f74f2d2d1319bccc8a66769fb10af2ac4c17ab14a92439fec1573107b,26/06/2023 00:30:40,ESCANER
4776,"Guatemala",1,"Villa Nueva",15,475,216,10,1,3,0,3,1,1,0,1,6,4,2,1,0,3,1,0,13,0,1,2,3,20,5,5,1,2,1,90,7,1,0,0,98,--,216,118,90,98,98,Algún campo sin dato,1,cdf0a2b966507a883dd9c3f71221d51c39e14ad5fe3369044f54a89e8c54f43f,26/06/2023 00:41:46,ESCANER
4777,"Guatemala",1,"Villa Nueva",15,476,400,28,23,3,0,11,6,0,1,29,8,5,0,6,5,6,16,1,30,3,1,0,3,21,1,8,0,6,5,226,21,3,250,0,250,--,--,--,226,250,250,Algún campo sin dato,1,71ec97432c1663e58d5fefd4eae85a7b08eb54869cc2667cc5326573781f37ab,26/06/2023 01:49:38,ESCANER
4778,"Guatemala",1,"Villa Nueva",15,476,400,25,27,6,1,7,0,0,0,30,6,3,1,5,6,2,13,1,49,8,0,4,3,14,1,11,0,4,0,227,35,3,265,0,265,--,400,135,227,265,265,Algún campo sin dato,1,3cd1013eec241e6ad61cea0fd3a380bffa4741aeb705bc8cbdd014dd3e981f5b,26/06/2023 01:07:35,ESCANER
4779,"Guatemala",1,"Villa Nueva",15,476,400,20,28,2,1,6,2,0,1,26,11,3,0,0,5,1,32,1,55,1,1,1,1,16,0,6,0,3,2,225,30,7,262,0,262,--,400,138,225,262,262,Algún campo sin dato,1,bbd47acaf89f8cd4246dd7c2f48c547a0a28e995f163fdf6a1de6ae9eb558637,25/06/2023 23:49:23,ESCANER
4780,"Guatemala",1,"Villa Nueva",15,476,400,27,20,6,0,6,2,0,0,29,8,5,1,3,7,1,12,2,61,3,0,3,2,18,1,7,0,2,1,227,21,5,253,0,253,--,400,147,227,253,253,Algún campo sin dato,1,3691d4eb72ef4409fbe7c30968318de463a4ef895efd35672f1a427dfc2208f2,26/06/2023 00:41:13,ESCANER
4781,"Guatemala",1,"Villa Nueva",15,476,400,26,25,4,0,13,5,0,0,36,8,3,0,1,8,2,17,0,53,5,2,1,2,13,1,2,0,5,2,234,18,7,259,0,259,--,397,137,234,259,259,Algún campo sin dato,1,725e2516fb212f970ea0470fd614640a7b0377aecff633a5a3a77a43b0fa8bf1,26/06/2023 04:26:36,ESCANER
4782,"Guatemala",1,"Villa Nueva",15,476,400,24,18,4,0,9,4,0,0,31,6,6,2,6,7,1,30,0,50,1,2,3,3,18,2,8,2,2,2,241,13,2,256,0,256,--,400,144,241,256,256,Algún campo sin dato,1,321400faa7991a3f35adbb918bd3b149a39ca824d969b6ab81fa557e755cfe36,26/06/2023 02:59:12,ESCANER
4783,"Guatemala",1,"Villa Nueva",15,476,400,27,26,4,0,13,5,2,2,17,11,3,1,1,4,5,15,0,46,6,1,0,5,9,1,5,1,4,0,216,35,2,253,--,--,--,401,148,214,251,251,Sumas Asentadas sin cuadrar,1,c4de880ffe9f79cb773f4b40078e8da097470c4090ddce545e80d9d1db9563f8,26/06/2023 02:17:38,ESCANER
4784,"Guatemala",1,"Villa Nueva",15,476,400,25,17,4,3,11,2,0,0,30,13,5,1,6,8,2,21,0,43,0,3,1,5,19,1,5,0,4,4,233,26,2,261,0,261,--,400,139,233,261,261,Algún campo sin dato,1,a7fb249c1e00d2d901bd274084274dfab572780c50680522702804fbb0c4a439,26/06/2023 03:42:50,ESCANER
4785,"Guatemala",1,"Villa Nueva",15,476,400,22,19,6,0,11,4,0,0,25,12,7,1,4,6,5,19,0,45,2,1,1,3,16,1,8,0,2,1,221,15,3,239,0,239,--,400,161,221,239,239,Algún campo sin dato,1,06b7e3d85f6b5a74c8b1c8576e5d1c9ac3370ce36677f709bd6a8bf5ffabc6dd,26/06/2023 03:02:52,ESCANER
4786,"Guatemala",1,"Villa Nueva",15,476,400,12,16,6,1,1,3,0,0,17,6,3,0,2,2,5,16,0,54,3,1,1,2,20,1,5,2,2,2,183,12,2,197,0,197,--,--,--,183,197,197,Algún campo sin dato,1,982a308ff125dc28802249b3d39ac15777b5a1f4dc71bef609be2f6b650b73e6,26/06/2023 01:33:27,ESCANER
4787,"Guatemala",1,"Villa Nueva",15,476,400,20,23,3,2,11,5,0,0,23,8,6,2,3,6,3,20,0,33,0,0,4,4,22,0,7,0,3,2,210,15,2,227,1,228,--,400,172,210,227,228,Algún campo sin dato,1,d2ca28c543ae5708ddace25b01a6d0a7e2244d8b55a291c0f62a7c86124cdf09,26/06/2023 01:57:53,ESCANER
4788,"Guatemala",1,"Villa Nueva",15,476,400,32,27,4,--,10,2,1,--,26,6,3,0,2,1,4,26,3,43,1,2,0,5,17,0,6,0,1,--,236,10,3,236,0,236,--,400,164,222,235,235,Sumas Asentadas sin cuadrar,1,5329758de3e0b348ab41ff89ca8e4a454d615a9fb9f9957563c05d66a24458b9,26/06/2023 04:14:17,ESCANER
4789,"Guatemala",1,"Villa Nueva",15,476,400,34,26,4,2,10,6,2,1,20,9,4,1,2,4,2,17,1,44,2,2,3,4,13,2,5,0,2,2,224,16,2,242,0,242,--,397,155,224,242,242,Algún campo sin dato,1,7661bc511df76ddbc607b2afd10906cbbd227d05bcfac4a315cb4b26068c4b5b,26/06/2023 01:54:46,ESCANER
4790,"Guatemala",1,"Villa Nueva",15,476,400,21,25,2,2,8,4,0,0,24,8,6,2,4,2,3,15,0,49,3,1,1,3,19,3,3,2,7,0,217,14,1,232,0,232,--,400,168,217,232,232,Algún campo sin dato,1,77ac1eb7a3e6750bb158d2d632079b93a1d63f5c499cde8da60651ff481d82c7,26/06/2023 00:19:46,ESCANER
4791,"Guatemala",1,"Villa Nueva",15,476,400,25,14,3,3,6,6,0,2,22,15,1,1,3,1,1,24,1,46,0,2,2,4,22,2,6,0,5,2,219,29,0,248,0,248,--,400,152,219,248,248,Algún campo sin dato,1,af9f6f882655a5865c6220764bdc2af907d7ad56732b3087e1f5471293f439fb,26/06/2023 02:37:14,ESCANER
4792,"Guatemala",1,"Villa Nueva",15,476,400,15,24,4,0,9,2,0,0,26,8,6,1,3,8,3,24,1,58,0,0,5,2,21,0,3,0,4,3,230,22,1,253,0,253,--,400,147,230,253,253,Algún campo sin dato,1,045ac4de03cff389256b5f7a14ccb964d3b1236cc9e4762e3ae83cad3f27fb71,26/06/2023 02:20:34,ESCANER
4793,"Guatemala",1,"Villa Nueva",15,476,400,22,18,6,2,7,0,0,0,27,12,5,3,1,2,3,18,1,46,2,1,5,6,23,1,6,1,6,3,227,21,2,250,0,250,--,400,150,227,250,250,Algún campo sin dato,1,261dac21d1d605e43ad7390fde3473150f43e418877e9e0dd183cfd287be703f,26/06/2023 00:30:48,ESCANER
4794,"Guatemala",1,"Villa Nueva",15,476,400,25,19,10,1,10,3,0,1,24,5,6,0,3,5,4,19,1,47,2,1,0,4,18,0,3,0,2,--,216,12,3,231,0,231,--,400,166,213,228,228,Sumas Asentadas sin cuadrar,1,1dbf6310f6a352e9a1c586e7cbe514e56207742def9affa946f94729a76e92b4,26/06/2023 03:03:57,ESCANER
4795,"Guatemala",1,"Villa Nueva",15,476,400,30,17,8,1,12,5,0,3,25,7,2,2,2,4,4,22,2,43,1,4,2,1,30,2,5,2,7,0,241,18,3,262,0,262,--,400,138,243,264,264,Sumas Asentadas sin cuadrar,1,a461a3ebf4b21a3a518b7c884bfe26607ccf44ca42c22a545ad6fcb463877d8c,26/06/2023 01:47:28,ESCANER
4796,"Guatemala",1,"Villa Nueva",15,476,400,17,21,2,2,13,2,0,0,29,5,6,7,6,2,2,22,2,42,2,4,4,3,13,1,11,1,4,3,220,23,2,245,0,245,--,400,155,226,251,251,Sumas Asentadas sin cuadrar,1,49ec11243507bcf8b433aa3e423b35c62438281d0bb550d351a7794a5de4a1a0,25/06/2023 23:51:19,ESCANER
4797,"Guatemala",1,"Villa Nueva",15,476,400,5,23,5,1,5,2,0,0,22,4,1,3,5,6,0,28,0,45,0,1,1,1,27,0,6,0,3,6,221,19,3,243,0,243,--,401,158,200,222,222,Sumas Asentadas sin cuadrar,1,5d9c24b035152b7548a25c449ab911fbca6abbde1cbc949837f9b3ba23e91f90,26/06/2023 04:21:36,ESCANER
4798,"Guatemala",1,"Villa Nueva",15,476,400,35,25,5,1,7,5,0,0,23,13,3,0,3,5,0,16,1,47,3,2,2,2,23,1,7,0,2,2,233,22,0,255,0,255,--,400,145,233,255,255,Algún campo sin dato,1,1c9eca1f4d9fde6056c0a8c5f73bbb0798f40e32f35d7795cc3e29a4549c0b0c,26/06/2023 01:17:38,ESCANER
4799,"Guatemala",1,"Villa Nueva",15,477,400,31,27,4,--,15,4,--,--,16,10,3,2,4,4,2,20,--,41,3,3,2,1,7,--,3,--,6,3,211,13,8,232,--,232,--,400,168,211,232,232,Algún campo sin dato,1,a64dc63c240f4ff3fca07dafd788ca7f73abe3fde71beeed51b26211bf9f6d9c,26/06/2023 02:14:26,ESCANER
4800,"Guatemala",1,"Villa Nueva",15,477,400,33,18,4,2,12,0,0,0,23,12,3,0,2,7,1,20,1,47,1,1,0,3,17,1,3,1,8,3,223,20,4,247,0,247,--,400,153,223,247,247,Algún campo sin dato,1,0fd208ecfd0fceaebfe4194783674eec6cd7059bca4bab27c64b18cc71d2413f,26/06/2023 02:53:38,ESCANER
4801,"Guatemala",1,"Villa Nueva",15,477,400,26,17,5,--,10,5,--,--,19,8,6,3,3,3,1,18,--,45,3,1,1,4,14,1,2,--,5,5,205,16,2,223,--,223,--,--,--,205,223,223,Algún campo sin dato,1,7a0d2161d240c8a970c2053cd51d45c25125fd53a4013b2bacdc16b4042ed900,26/06/2023 03:00:10,ESCANER
4802,"Guatemala",1,"Villa Nueva",15,477,400,20,20,6,1,13,2,1,0,17,7,2,0,5,2,5,17,0,27,3,1,3,4,20,2,4,1,1,1,185,23,3,211,0,211,--,400,189,185,211,211,Algún campo sin dato,1,a9eeec26d4945fb504b55ef880220b014894ae8f82fbef1ff6f2e4ec435cff16,26/06/2023 02:04:59,ESCANER
4803,"Guatemala",1,"Villa Nueva",15,477,400,23,28,6,0,16,2,0,0,24,6,5,2,2,1,3,22,3,43,2,1,1,2,11,0,7,2,4,0,216,13,4,233,1,234,--,--,--,216,233,234,Algún campo sin dato,1,e9942bc2ca3e4833550ea6a064a2f4eb9634f5dc39af90e1da9f548a7065c17f,26/06/2023 01:39:46,ESCANER
4804,"Guatemala",1,"Villa Nueva",15,477,400,21,19,2,4,13,1,0,1,18,13,4,1,0,3,3,12,1,50,1,0,4,1,17,1,5,0,2,--,197,12,3,212,0,212,--,397,185,197,212,212,Algún campo sin dato,1,a51ab10586cd34b2953df210186ee3235c854feb4fc0c20ab9c6606ab8681e78,26/06/2023 01:38:53,ESCANER
4805,"Guatemala",1,"Villa Nueva",15,477,400,18,18,4,0,5,3,1,0,27,8,5,3,1,0,4,16,0,38,1,0,2,1,24,3,10,0,4,2,198,13,1,212,0,212,--,400,188,198,212,212,Algún campo sin dato,1,0d05ed8fecb9093790d4d429d26122875916d81758faafcf2a061a69bbbc6466,26/06/2023 00:28:04,ESCANER
4806,"Guatemala",1,"Villa Nueva",15,477,400,17,15,4,1,6,2,2,0,32,7,5,1,0,4,0,28,2,41,1,0,0,0,27,0,5,0,2,1,203,8,1,212,0,212,--,400,188,203,212,212,Algún campo sin dato,1,f7951365dff0cd93ced46b4b447220dd4ec840e4c361dbd80b0060e4be117c0a,25/06/2023 23:57:44,ESCANER
4807,"Guatemala",1,"Villa Nueva",15,477,400,21,31,2,1,4,4,1,0,24,2,1,0,1,1,4,23,0,49,0,0,1,3,52,0,12,0,0,1,238,8,0,246,0,246,--,397,151,238,246,246,Algún campo sin dato,1,9973575afefe225a5c6ef8bf00301e19f58fa8e45c0d5e24fba798b8b239adc4,26/06/2023 02:44:52,ESCANER
4808,"Guatemala",1,"Villa Nueva",15,477,400,29,11,3,2,2,2,0,2,30,8,1,1,2,2,2,13,3,48,2,1,0,1,38,0,7,0,2,3,215,13,0,228,0,228,--,375,145,215,228,228,Algún campo sin dato,1,7e44039e8a6d43da96e003272ba76d6fc46a9c7f40fe7b9815981f2bf81a030b,26/06/2023 04:16:43,ESCANER
4809,"Guatemala",1,"Villa Nueva",15,477,400,22,20,3,2,7,4,0,0,21,4,2,1,2,0,4,15,0,42,1,1,0,3,24,0,6,0,3,4,191,4,0,195,0,195,--,401,206,191,195,195,Algún campo sin dato,1,3634d44b7fe0eee024aba46c2bae597490299e9cef9a0b911c30aa3ae7d6b5fe,26/06/2023 00:39:16,ESCANER
4810,"Guatemala",1,"Villa Nueva",15,477,400,16,8,4,0,3,1,1,0,17,3,2,0,1,2,3,11,0,36,0,0,0,2,24,0,8,0,2,0,144,6,1,151,0,151,--,400,249,144,151,151,Algún campo sin dato,1,36181fa0bc939aa7896b262e806526d7b492966f0dd7c92bb4abe19483019624,25/06/2023 23:02:25,ESCANER
4811,"Guatemala",1,"Villa Nueva",15,477,400,23,21,4,1,6,2,0,1,16,6,2,0,0,0,5,15,1,42,1,1,1,2,25,0,7,0,2,0,184,10,2,196,0,196,--,400,204,184,196,196,Algún campo sin dato,1,1c864aa8fb850b437f57927f6af99b7576e0b22125c2373262244e1a6c26dc0c,25/06/2023 23:31:20,ESCANER
4812,"Guatemala",1,"Villa Nueva",15,477,400,20,12,3,0,5,3,1,0,23,4,2,1,1,3,0,15,0,32,0,1,2,3,46,0,6,2,1,2,188,10,0,198,0,198,--,400,202,188,198,198,Algún campo sin dato,1,187aa3062cf58eabda5c60e3447ebf44f0dc9cf5ce0a4574731f6a859e225eb6,26/06/2023 01:02:25,ESCANER
4813,"Guatemala",1,"Villa Nueva",15,477,261,19,9,2,0,2,2,0,0,18,6,1,0,4,3,1,7,0,17,0,1,1,0,17,0,3,0,1,1,115,4,1,120,0,120,--,258,138,115,120,120,Algún campo sin dato,1,504c353050565dd1d136909a1f120a6b7bb29285209d9a9a394db4d015e1fe3d,25/06/2023 23:48:41,ESCANER
4814,"Guatemala",1,"Villa Nueva",15,477,260,14,7,1,0,3,1,0,0,13,2,0,0,0,1,0,5,0,9,0,1,0,2,18,2,8,0,0,1,89,5,0,94,0,94,--,257,163,88,93,93,Sumas Asentadas sin cuadrar,1,928d351e6a1b07a7f92a7d5af6f306c300c8a8fe09d97779019a7483132af048,25/06/2023 22:54:34,ESCANER
4815,"Guatemala",1,"Villa Nueva",15,478,400,18,24,19,3,15,12,2,1,0,11,5,4,1,2,30,1,0,33,3,3,3,7,22,0,8,0,4,4,235,17,2,254,0,254,--,400,146,235,254,254,Algún campo sin dato,1,d720da4a9ad07470bee565c88c2f1fe2b9d5340114b82d9208d9f75eeefc1fc9,26/06/2023 01:57:25,ESCANER
4816,"Guatemala",1,"Villa Nueva",15,478,400,14,25,9,1,8,14,6,2,2,11,5,4,8,6,22,2,2,35,1,4,2,4,26,2,14,1,2,3,235,22,0,257,0,257,0,400,143,235,257,257,,1,e694975023969674180080d391c5f02e7bdda4bd5c4ecd81435f26428ee51dc6,26/06/2023 03:07:25,ESCANER
